plant	web	Latitude	lat.x	lat.sc	symmetry	PC1	PC2	PC3	PC4	pc1.sc	pc2.sc	pc3.sc	pc4.sc	n.poll	n.shared	rel.mn.n.shared
Bistorta tenuicaulis	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	2.92239519629738	-4.16670298244082	2.31690388180749	11.9891826189702	0.0937036546296689	-0.178387556072156	0.168382404649166	1.21015632586502	2	2	0.138888888888889
Caryopteris divaricata	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	-30.8836414178427	15.0220690679856	26.4464282875695	-3.93818518173263	-0.990252814811152	0.643134439742404	1.92201032783831	-0.397509977249057	2	2	0.266666666666666
Geum japonicum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	8.79779877434725	-32.4529201967499	-1.45052774012636	-6.96588751190063	0.282092544806137	-1.38939519944176	-0.10541798941709	-0.703118227964299	2	2	0.222222222222222
Rabdosia longituba	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	-30.9466899469502	15.0517208785595	26.5353077265891	-3.96229211467284	-0.992274402310298	0.64440391204309	1.92846969535179	-0.399943267183989	2	2	0.266666666666666
Rubus parvifolius	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	8.54425488674884	-33.4391704818565	-1.52543663460807	-7.55663473359179	0.273962915758332	-1.43161917815515	-0.110862039073825	-0.762746687221028	2	2	0.172222222222222
Stachyurus praecox	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	11.3096238201618	-21.6925521159044	-0.508018949349035	6.81413322324018	0.362631681635189	-0.92871543117701	-0.0369205874142693	0.687800552169703	2	1	0.111111111111111
Ainsliaea acerifolia	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-32.9231459660933	17.8301640738096	-24.8795632407057	-1.56565112806615	-1.05564747123785	0.763356401187309	-1.80813745360158	-0.158032676366865	1	1	0.266666666666667
Alangium platanifolium	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-3.41603705304749	1.69621139696336	2.39272286755535	5.032344458831	-0.109531782910973	0.0726192884304848	0.173892595744502	0.507951515489486	1	1	0.266666666666667
Antenoron filiforme	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	2.91852991275501	-4.16814560647348	2.3175583517439	11.9930486075731	0.0935797182111589	-0.178449318615971	0.168429968651509	1.2105465485109	1	1	0.0777777777777778
Aucuba japonica	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-15.0255631867495	7.83616091997293	6.14194912482316	1.52016117846157	-0.481779529767668	0.335486738889952	0.446369903814808	0.153441041388333	1	1	0.0222222222222222
Benthamida kousa	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	66.6697472606837	31.2733212827683	-0.589042631261578	-4.65734109567502	2.13769820709995	1.33889345542561	-0.042809032982119	-0.470099669657577	1	1	0.0888888888888889
Carpesium divaricatum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-33.4989278617496	18.1564099084969	-25.7385563750265	-1.68654574933963	-1.07410933702553	0.777323846760906	-1.87056530426461	-0.170235459104169	1	1	0.0111111111111111
Cirsium japonicum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-32.8905472839845	17.8106238384458	-24.8246767852891	-1.55814168370069	-1.05460222737297	0.762519832119076	-1.80414854693252	-0.157274692950363	1	1	0.266666666666667
Clinopodium micranthum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	-31.0080865111836	15.0805375645569	26.6215415231132	-3.98568576985576	-0.994243021221821	0.645637630455666	1.93473678918109	-0.402304560752069	1	1	0.266666666666667
Commelina communis	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	69.239695975348	33.5212491420783	-0.733751585912566	-7.57651856848729	2.22010102075088	1.43513318231248	-0.0533258446417341	-0.764753708829254	1	1	0.266666666666667
Cryptotaenia japonica	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-24.4893674777708	12.4501720543637	-8.36503559634274	0.736019087212004	-0.785226869775682	0.53302473797995	-0.607934070872731	0.0742918164360659	1	0	0
Desmodium podocarpum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	8.42160411468212	-39.1640587185613	-2.39923271150307	-24.9289660173097	0.270030242449684	-1.67671675905682	-0.174365702629261	-2.51626377559613	1	1	0.0222222222222222
Disporum sessile	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	67.3864270402355	31.8811903727721	-0.623026610610966	-5.20287766722104	2.16067782143421	1.36491793613243	-0.045278839436901	-0.525164685683151	1	1	0.266666666666667
Epimedium grandiflorum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	41.7790923384151	11.3057227734115	0.561101596152401	25.6535185418139	1.33960446012912	0.484027842559771	0.0407784011906959	2.58939818757538	1	1	0.0444444444444444
Impatiens noli-tangere	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	-7.66015899629552	3.53695364936929	2.89440508616549	4.84567881197582	-0.24561527267313	0.151426324388948	0.210352657382192	0.489109979703214	1	1	0.266666666666667
Magnolia salicifolia	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	54.7468607780396	20.7174108747777	0.10947218030273	9.63655652430597	1.7554028766895	0.886967059967728	0.00795595756315122	0.97268848161447	1	1	0.0444444444444444
Patrinia villosa	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-22.7608087788128	11.6899661530389	-7.29860548956706	0.875219517135039	-0.729802378406586	0.50047831616384	-0.530430611545334	0.0883423389936212	1	1	0.0444444444444444
Persicaria aestiva	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	2.8742730406038	-4.18466228894845	2.32505213195769	12.0373145054449	0.0921606662402617	-0.179156441401911	0.168974583705339	1.21501463095089	1	1	0.0333333333333333
Petasites japonicus	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-33.5701584608322	18.196791408791	-25.8449478955942	-1.70151496966102	-1.07639327434652	0.779052685408237	-1.87829737300002	-0.171746412539521	1	1	0.0222222222222222
Plantago asiatica	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	-29.9903337998126	14.6020481417288	25.1871376600666	-3.59659569193534	-0.961609806971556	0.625152234903262	1.83049061237835	-0.363030839257354	1	1	0.266666666666667
Polygonatum macranthum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	70.4063217663194	34.5297464045856	-0.794717368695504	-8.65893097685114	2.25750770015473	1.47830961286735	-0.0577565701400665	-0.874009549265257	1	1	0.266666666666667
Salvia glabrescens	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	-30.9846389826875	15.0695301597221	26.5886122768477	-3.97675340340898	-0.993491199868261	0.645166374391711	1.93234363609735	-0.40140295135099	1	1	0.266666666666667
Siegesbeckia orientalis	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.177777777777778
Tricyrtis hirta	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	67.527554206476	32.0032723413753	-0.630498179298363	-5.3421734675158	2.16520292168793	1.37014458754276	-0.0458218402544851	-0.539224834673326	1	1	0.266666666666667
Trifolium repens	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	8.36896365466957	-39.5042717313036	-2.43623485601922	-25.48361120708	0.268342379189159	-1.69128217640065	-0.177054856080869	-2.57224819141019	1	1	0.111111111111111
Tripterospermum japonicum	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Actinomorphic	-26.562567332527	12.8466434213593	19.1862132554992	-1.9030958576683	-0.85170193222257	0.549998724008947	1.39436976623836	-0.192093453246826	1	1	0.266666666666667
Viola grypoceras	M_PL_021	35.333333	5.94418480533706	0.448570245560213	Zygomorphic	8.34352757301677	-32.805063359514	-1.34619451186618	-2.63624083877135	0.267526796884156	-1.40447137800734	-0.0978355083322234	-0.266095165027763	1	1	0.244444444444444
Discaria nana	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	9.15219105024473	-30.949007164691	-1.3316817220918	-6.01258233386912	0.293455775715562	-1.32500871174042	-0.0967807824717481	-0.606894129263081	21	8	0.0285714285714286
Azorella monanthos	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	-23.8429767456976	12.1724504848552	-7.98281687417059	0.792388917294388	-0.764501002859823	0.521134744317833	-0.580156091800475	0.0799816377216468	12	9	0.0541666666666667
Phacelia secunda	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	-24.6337863574834	12.01314012968	17.111929361105	-1.39723371380603	-0.789857515502084	0.514314247383817	1.24361991735354	-0.141033068826462	6	4	0.108333333333333
Senecio looseri	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	-33.5927351895814	18.2095794647601	-25.8786235005875	-1.70625536669384	-1.07711717438443	0.779600175848725	-1.88074476816013	-0.172224895655401	6	5	0.125
Sisyrinchium junceum	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	70.1475399268857	34.3040136345752	-0.78041227550917	-8.37964316712116	2.24921012146399	1.46864539697838	-0.0567169387559773	-0.845818977779012	6	4	0.1
Adesmia haemisphaerica	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Zygomorphic	8.57582099402813	-38.2039820449326	-2.29621343397506	-23.4002100812036	0.2749750511527	-1.63561334175728	-0.166878713716344	-2.36195520214466	5	4	0.14
Jaborosa laciniata	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	-25.0780249191474	12.1872884049154	17.4471730679278	-1.46988360488232	-0.804101576951434	0.521769994852341	1.2679839584955	-0.148366156331549	5	4	0.06
Astragalus nivicola	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Zygomorphic	8.38712003291249	-39.3920484016223	-2.42422199649519	-25.305645228729	0.268924545146165	-1.68647759935245	-0.176181814178159	-2.55428477711125	3	3	0.2
Cerastium arvense	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	1.47220427499053	-4.80609980463368	2.71894569528573	15.0819854175728	0.0472047453071426	-0.205761822237025	0.197601038988958	1.52233564536758	2	1	0.025
Montiopsis gilliesii	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	1.85246297584491	-4.64696405050019	2.62747053096745	14.4213557392314	0.0593973570455994	-0.198948800434606	0.190953025554074	1.45565343610387	2	2	0.15
Oxalis erythrorhiza	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	9.56734861701558	-27.7819698732037	-0.983723803388578	-1.10971172051198	0.306767384392881	-1.18941948332682	-0.0714927282162304	-0.112011360669346	2	2	0.1
Perezia pilifera	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	-32.385232499939	17.5247004237616	-24.0731711415823	-1.45230471098275	-1.0383998184505	0.750278695809561	-1.74953241529738	-0.146591789360058	2	2	0.15
Senecio tricephalus	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	-33.5927351895814	18.2095794647601	-25.8786235005875	-1.70625536669384	-1.07711717438443	0.779600175848725	-1.88074476816013	-0.172224895655401	2	2	0.075
Tarasa humilis	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	8.81398919721083	-32.1823063694455	-1.16254991082485	19.0591659247336	0.28261167438664	-1.37780950699005	-0.0844890247914163	1.92378170743958	2	2	0.175
Astragalus cruckshanksii	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Zygomorphic	8.38712003291249	-39.3920484016223	-2.42422199649519	-25.305645228729	0.268924545146165	-1.68647759935245	-0.176181814178159	-2.55428477711125	1	1	0.3
Calandrinia caespitosa	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	1.83913906330855	-4.65221311162614	2.63016874611776	14.4393429625166	0.0589701392277613	-0.199173526600564	0.191149119988046	1.45746901876159	1	1	0.05
Epilobium nivale	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	9.40933952659416	-27.1488665090388	-0.755888968491119	8.2259016353369	0.301700982266312	-1.16231465671682	-0.054934692440939	0.83030071492909	1	1	0.15
Hypochoeris montana	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.05
Leuceria candidissima	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.05
Loasa incurva	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	-4.13640467046546	1.72302641640666	2.48385566994507	5.15375378024528	-0.132629644047089	0.0737673102128571	0.180515727817131	0.520206250695204	1	1	0.1
Menonvillea hookeri	M_PL_022	-34.166667	5.84522600076336	0.396280322918924	Actinomorphic	8.91595022403658	-31.7159999547692	-1.13212674982747	18.4521996122014	0.285880951880482	-1.35784569818356	-0.0822780029851206	1.86251613612902	1	1	0.1
Grindelia chiloensis	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-33.6662982556677	18.25136706725	-25.9889521359312	-1.72176154733352	-1.07947589990751	0.781389213443606	-1.88876296911646	-0.1737900484425	34	21	0.0574866310160426
Discaria trinervis	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	9.15219105024473	-30.949007164691	-1.3316817220918	-6.01258233386912	0.293455775715562	-1.32500871174042	-0.0967807824717481	-0.606894129263081	28	11	0.0405844155844157
Baccharis pingraea	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-33.6657544927914	18.2510586045054	-25.9881388068769	-1.72164715211688	-1.07945846469929	0.781376007339072	-1.8887038599307	-0.173778501692445	11	6	0.0619834710743802
Larrea divaricata	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	11.7402509402244	-20.5925240788877	-0.509108429919443	1.51807355164431	0.376439305937214	-0.881620326495632	-0.0369997660801192	0.153230321868976	6	4	0.0833333333333333
Hysterionica jasionoides	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-33.6667200624087	18.2516036969269	-25.9895800215202	-1.72185042136362	-1.07948942471526	0.78139934418485	-1.88880860108512	-0.173799019151609	5	4	0.163636363636364
Rosa rubiginosa	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	8.7411639445762	-32.6710914642026	-1.4670235280067	-7.09574358527759	0.280276606107771	-1.39873568744152	-0.106616830876023	-0.716225555931801	5	4	0.1
Senecio subulatus	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-33.5927351895814	18.2095794647601	-25.8786235005875	-1.70625536669384	-1.07711717438443	0.779600175848725	-1.88074476816013	-0.172224895655401	5	4	0.154545454545455
Opuntia corrugata	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	1.74185655145244	-4.69078078528063	2.65023117830287	14.5742264502727	0.055850873597972	-0.200824710540386	0.192607169500141	1.4710838006154	4	4	0.090909090909091
Lathyrus sp1 M_PL_023	M_PL_023	-33	5.74456264653803	0.343089714686235	Zygomorphic	8.36461471033785	-39.531026775039	-2.43909411077587	-25.5259195972597	0.268202934675228	-1.69242763046462	-0.177262654166585	-2.57651868821054	3	3	0.090909090909091
Pyrrhocactus strausianum	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	1.76801225774274	-4.68050275568198	2.64483016572996	14.5379858628547	0.0566895299412094	-0.200384680956068	0.19221464761276	1.46742577174798	3	3	0.090909090909091
Rapistrum rugosum	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	8.91207083402623	-31.7316538020746	-1.13309008731066	18.4698480456067	0.285756563152303	-1.35851588071774	-0.0823480141250655	1.86429752223396	3	2	0.196969696969697
Thelesperma megapotamicum	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-33.564535669794	18.1935849082784	-25.8364325469991	-1.70032058784742	-1.07621298522267	0.778915406655132	-1.87767851484016	-0.171625854804006	3	3	0.181818181818182
Arjona patagonica	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	9.20438128905595	-4.17172407627452	1.23940565244402	6.63254881858452	0.295129203087329	-0.178602522356429	0.090074562752894	0.669471903507301	2	2	0.068181818181818
Junellia tonini	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-30.4692354805994	14.8270250784456	25.8608316945291	-3.77933729758905	-0.976965306376589	0.634784091573305	1.87945173778857	-0.381476292722268	2	2	0.068181818181818
Oxalis sp1 M_PL_023	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	2	2	0.090909090909091
Senecio filaginoides	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-33.5927351895814	18.2095794647601	-25.8786235005875	-1.70625536669384	-1.07711717438443	0.779600175848725	-1.88074476816013	-0.172224895655401	2	1	0.181818181818182
Adesmia retrofracta	M_PL_023	-33	5.74456264653803	0.343089714686235	Zygomorphic	8.57582099402813	-38.2039820449326	-2.29621343397506	-23.4002100812036	0.2749750511527	-1.63561334175728	-0.166878713716344	-2.36195520214466	1	1	0.136363636363636
Lecanophora heterophylla	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	8.81674762805797	-32.1710251682143	-1.16184954929669	19.0461249758722	0.282700120689778	-1.37732652897946	-0.0844381255896145	1.92246538861607	1	1	0.0909090909090909
Mimulus sp1 M_PL_023	M_PL_023	-33	5.74456264653803	0.343089714686235	Zygomorphic	-30.6603091944431	14.917263124236	26.1330439175095	-3.85317609768867	-0.983091892306343	0.638647420570143	1.89923492734608	-0.388929385553922	1	1	0.136363636363636
Mutisia decurrens	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-32.3849199421402	17.5245280738095	-24.0727263503679	-1.45224112081494	-1.03838979659991	0.750271317053054	-1.74950008982422	-0.146585370737014	1	1	0.0454545454545455
Oenothera mendocinensis	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	9.42142048245157	-27.1134970649427	-0.754186949498899	8.2110121148931	0.302088345931806	-1.16080039742871	-0.0548109971711789	0.828797806188201	1	1	0.0454545454545455
Phacelia secunda	M_PL_023	-33	5.74456264653803	0.343089714686235	Actinomorphic	-24.6337863574834	12.01314012968	17.111929361105	-1.39723371380603	-0.789857515502084	0.514314247383817	1.24361991735354	-0.141033068826462	1	0	0
Polygala stenophylla	M_PL_023	-33	5.74456264653803	0.343089714686235	Zygomorphic	9.89606334354833	-30.3870175558119	-1.47300266411279	-11.3550824384397	0.317307290578648	-1.30094845275667	-0.107051368244264	-1.14615193381523	1	1	0.0454545454545455
Potentilla vahliana	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	8.51532440095332	-33.5474041228145	-1.53350467487912	-7.61977612835878	0.273035288908724	-1.43625294609509	-0.111448388828043	-0.769120012303282	9	7	0.2
Dryas integrifolia	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	9.18586006505854	-30.9852009326698	-1.34049711681762	-6.10248040612976	0.294535338719166	-1.32655826251041	-0.0974214466674105	-0.615968202474473	6	5	0.266666666666667
Astragalus alpinus	M_PL_024	75	8.66025403784439	1.88374370655745	Zygomorphic	8.38712003291249	-39.3920484016223	-2.42422199649519	-25.305645228729	0.268924545146165	-1.68647759935245	-0.176181814178159	-2.55428477711125	3	1	0.0333333333333333
Taraxacum sp1 M_PL_024	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	5	3	0.24
Caltha palustris	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	42.0429445664592	11.3451636485926	0.607937342146877	28.8358973318999	1.34806461571699	0.485716410562471	0.0441822176355693	2.91061907030909	5	4	0.26
Cerastium alpinum	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	1.47220427499053	-4.80609980463368	2.71894569528573	15.0819854175728	0.0472047453071426	-0.205761822237025	0.197601038988958	1.52233564536758	2	2	0.3
Arnica alpina	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	-33.5906076233084	18.2083612110405	-25.8753493064811	-1.70579694059561	-1.07704895611761	0.77954801919042	-1.88050681410375	-0.172178623339736	3	3	0.433333333333333
Papaver radicatum	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	41.1137271774139	11.0650628575571	0.486918293663793	20.0160578209602	1.31827019728607	0.473724556144897	0.0353870843752121	2.0203678399717	2	2	0.4
Geum rossii	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	8.78836969051522	-32.4874252393723	-1.45307425300442	-6.9857564911585	0.28179021074263	-1.39087245142048	-0.105603058795775	-0.705123750083826	1	1	0.6
Oxytropis arctica	M_PL_024	75	8.66025403784439	1.88374370655745	Zygomorphic	8.38888543015315	-39.3812626606148	-2.42307266124891	-25.2886775313864	0.26898115082822	-1.6860158333022	-0.176098285537184	-2.55257210270074	1	0	0
Petasites frigidus	M_PL_024	75	8.66025403784439	1.88374370655745	Actinomorphic	-33.5701584608322	18.196791408791	-25.8449478955942	-1.70151496966102	-1.07639327434652	0.779052685408237	-1.87829737300002	-0.171746412539521	1	1	0.1
Claytonia virginica	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	1.85162827036228	-4.64729315939498	2.62763934380812	14.4224808065297	0.0593705930561291	-0.198962890455342	0.190965294130372	1.45576699741587	30	27	0.25
Erythronium umbilicatum	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	67.5972855099317	32.0636370150701	-0.634205522449732	-5.4117014304542	2.16743878560674	1.37272895860518	-0.0460912736822543	-0.546242803024336	14	14	0.363095238095238
Stellaria pubera	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	1.47689688826591	-4.80421819279759	2.71794466152492	15.075137129013	0.0473552092191501	-0.20568126546628	0.197528288249014	1.52164439726624	21	17	0.25
Thalictrum thalictroides	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	42.0493452457186	11.3455929812283	0.609238653760338	28.9221710179811	1.34826984704213	0.485734791426177	0.0442767912518479	2.91932730758305	10	10	0.333333333333333
Cardamine angustata angustata	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	8.90265102030435	-31.7697580137596	-1.13543722189732	18.51291172254	0.285454526325528	-1.36014722262696	-0.0825185935646531	1.86864425567794	24	20	0.267361111111111
Hepatica americana	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	12	12	0.381944444444444
Sangiunaria canadensis	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	41.1163952087934	11.0744118165914	0.484600839810482	19.8958817259246	1.31835574502145	0.47412480976532	0.0352186620010481	2.00823758336897	7	7	0.404761904761904
Tiarella cordifolia collina	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	12.8116656868978	-11.0245736724894	0.415740903523744	6.09013048990334	0.410793139229377	-0.471991107228087	0.0302142240755076	0.614721634654107	7	7	0.369047619047619
Aesculus sylvatica	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	9.50682553961994	-28.2847314745217	-0.891800770376889	13.196696342364	0.304826772955869	-1.21094403492649	-0.0648121656505197	1.33203956155965	3	3	0.222222222222222
Viola papilionacea	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Zygomorphic	8.34352757301677	-32.805063359514	-1.34619451186618	-2.63624083877135	0.267526796884156	-1.40447137800734	-0.0978355083322234	-0.266095165027763	5	3	0.233333333333334
Uvularia sessilifolia	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	67.3881507317821	31.8826832812559	-0.623118466749143	-5.20460462159568	2.16073308986524	1.36498185148636	-0.0452855151378437	-0.525338999881823	5	5	0.316666666666666
Podophyllum peltatum	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	41.7769038886218	11.30618474629	0.560466132918739	25.6135544747289	1.33953428969363	0.484047620838452	0.0407322185120831	2.58536432053647	2	2	0.458333333333333
Trillium catesbei	M_PL_025	36.075391	6.00627929753521	0.481381031901844	Actinomorphic	67.2490011781288	31.7622867179936	-0.615741943977518	-5.06679340418264	2.15627139976463	1.35982735672867	-0.0447494218402372	-0.511428700754035	3	3	0.472222222222223
Cordia lutea	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	-24.7370625294354	12.0552131296865	17.2095991141321	-1.42322909389188	-0.793168961798029	0.516115503599922	1.25071812630615	-0.143656973612463	23	14	0.0526755852842809
Darwiniothamnus tenuifolius	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	-33.6667834001712	18.2516396263366	-25.9896747556808	-1.72186374587903	-1.07949145557673	0.781400882417744	-1.8888154859481	-0.173800364092888	11	5	0.0874125874125875
Plumbago scandens	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	3.66502554322615	-3.8886677765326	2.18993930575474	11.2351925217592	0.117515347734794	-0.166484134807669	0.159155176541479	1.13405056329738	9	6	0.114316239316239
Justicia galapagana	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Zygomorphic	-30.501151788746	14.8418868095154	25.9047563397855	-3.79125131821034	-0.977988670608576	0.635420361520003	1.88264398820936	-0.382678862395244	8	6	0.141826923076922
Tournefortia rufo-sericea	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	-24.6498693107509	12.0196898225765	17.1270736539157	-1.40127361126042	-0.790373199178376	0.514594657029946	1.24472053808287	-0.141440845371006	7	4	0.0315934065934066
Cassia sp1 M_PL_026	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Zygomorphic	NA	NA	NA	NA	NA	NA	NA	NA	5	5	0.05
Gossypium sp1 M_PL_026	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	8.82095491207515	-32.1535539387529	-1.16076162735841	19.0258516390629	0.282835023008593	-1.37657853951673	-0.0843590601983065	1.92041905171672	5	5	0.05
Opuntia helleri	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	1.74185655145244	-4.69078078528063	2.65023117830287	14.5742264502727	0.055850873597972	-0.200824710540386	0.192607169500141	1.4710838006154	5	3	0.0076923076923077
Scalesia beurii	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	-33.5905190757699	18.2083061771366	-25.8752012900085	-1.70577713455764	-1.07704611693009	0.779545663043687	-1.8804960569162	-0.172176624170743	5	3	0.0192307692307692
Sida rhombifolia	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	8.81276830583834	-32.1873844806854	-1.16286622147059	19.0650608305461	0.282572527736094	-1.37802691434003	-0.0845120128607808	1.92437672361258	4	4	0.247596153846154
Clerodendrum molle var.	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	-30.8892708277751	15.0247060291263	26.4542927619385	-3.94031858880735	-0.990433316163174	0.643247335011236	1.92258188331627	-0.397725317706298	3	3	0.262820512820513
Cordia leucophlyctis	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	-24.7370625294354	12.0552131296865	17.2095991141321	-1.42322909389188	-0.793168961798029	0.516115503599922	1.25071812630615	-0.143656973612463	3	3	0.278846153846154
Diodia radula	M_PL_026	-0.5	0.707106781186548	-2.31870656147987	Actinomorphic	-27.3626948434424	13.1929069600137	20.0649930655575	-2.12499542721134	-0.877357213902989	0.56482318034235	1.45823562564523	-0.214491407830013	3	3	0.080128205128205
